Chr	Start	End	Value
SU1206_chr02	602000	603000	2
SU1206_chr02	603000	604000	1
SU1206_chr02	604000	605000	1
SU1206_chr02	605000	606000	0
SU1206_chr02	606000	607000	1
SU1206_chr02	607000	608000	1
SU1206_chr02	608000	609000	1
SU1206_chr02	609000	610000	1
SU1206_chr02	610000	611000	1
SU1206_chr02	611000	612000	1
SU1206_chr02	612000	613000	1
SU1206_chr02	613000	614000	0
SU1206_chr02	614000	615000	1
SU1206_chr02	615000	616000	1
SU1206_chr02	616000	617000	1
SU1206_chr02	617000	618000	1
SU1206_chr02	618000	619000	2
SU1206_chr02	619000	620000	1
SU1206_chr02	620000	621000	1
SU1206_chr02	621000	622000	1
SU1206_chr02	622000	623000	2
SU1206_chr02	623000	624000	1
SU1206_chr02	624000	625000	2
SU1206_chr02	625000	626000	2
SU1206_chr02	626000	627000	2
SU1206_chr02	627000	628000	2
SU1206_chr02	628000	629000	1
SU1206_chr02	629000	630000	1
SU1206_chr02	630000	631000	1
SU1206_chr02	631000	632000	1
SU1206_chr02	632000	633000	1
SU1206_chr02	633000	634000	2
SU1206_chr02	634000	635000	1
SU1206_chr02	635000	636000	2
SU1206_chr02	636000	637000	1
SU1206_chr02	637000	638000	2
SU1206_chr02	638000	639000	2
SU1206_chr02	639000	640000	2
SU1206_chr02	640000	641000	2
SU1206_chr02	641000	642000	1
SU1206_chr02	642000	643000	1
SU1206_chr02	643000	644000	1
SU1206_chr02	644000	645000	1
SU1206_chr02	645000	646000	1
SU1206_chr02	646000	647000	1
SU1206_chr02	647000	648000	1
SU1206_chr02	648000	649000	2
SU1206_chr02	649000	650000	1
SU1206_chr02	650000	651000	1
SU1206_chr02	651000	652000	2
SU1206_chr02	652000	653000	1
SU1206_chr02	653000	654000	2
SU1206_chr02	654000	655000	1
SU1206_chr02	655000	656000	1
SU1206_chr02	656000	657000	1
SU1206_chr02	657000	658000	2
SU1206_chr02	658000	659000	2
SU1206_chr02	659000	660000	1
SU1206_chr02	660000	661000	2
SU1206_chr02	661000	662000	2
SU1206_chr02	662000	663000	1
SU1206_chr02	663000	664000	2
SU1206_chr02	664000	665000	2
SU1206_chr02	665000	666000	2
SU1206_chr02	666000	667000	2
SU1206_chr02	667000	668000	1
SU1206_chr02	668000	669000	1
SU1206_chr02	669000	670000	2
SU1206_chr02	670000	671000	1
SU1206_chr02	671000	672000	1
SU1206_chr02	672000	673000	2
SU1206_chr02	673000	674000	1
SU1206_chr02	674000	675000	1
SU1206_chr02	675000	676000	2
SU1206_chr02	676000	677000	1
SU1206_chr02	677000	678000	1
SU1206_chr02	678000	679000	1
SU1206_chr02	679000	680000	0
SU1206_chr02	680000	681000	1
SU1206_chr02	681000	682000	1
SU1206_chr02	682000	683000	2
SU1206_chr02	683000	684000	1
SU1206_chr02	684000	685000	1
SU1206_chr02	685000	686000	1
SU1206_chr02	686000	687000	1
SU1206_chr02	687000	688000	1
SU1206_chr02	688000	689000	1
SU1206_chr02	689000	690000	1
SU1206_chr02	690000	691000	1
SU1206_chr02	691000	692000	1
SU1206_chr02	692000	693000	1
SU1206_chr02	693000	694000	1
SU1206_chr02	694000	695000	1
SU1206_chr02	695000	696000	1
SU1206_chr02	696000	697000	1
SU1206_chr02	697000	698000	1
SU1206_chr02	698000	699000	1
SU1206_chr02	699000	700000	2
SU1206_chr02	700000	701000	1
SU1206_chr02	701000	702000	1
SU1206_chr02	702000	703000	2
SU1206_chr02	703000	704000	1
SU1206_chr02	704000	705000	1
SU1206_chr02	705000	706000	2
SU1206_chr02	706000	707000	1
SU1206_chr02	707000	708000	1
SU1206_chr02	708000	709000	1
SU1206_chr02	709000	710000	1
SU1206_chr02	710000	711000	1
SU1206_chr02	711000	712000	1
SU1206_chr02	712000	713000	1
SU1206_chr02	713000	714000	1
SU1206_chr02	714000	715000	1
SU1206_chr02	715000	716000	1
SU1206_chr02	716000	717000	1
SU1206_chr02	717000	718000	2
SU1206_chr02	718000	719000	1
SU1206_chr02	719000	720000	1
SU1206_chr02	720000	721000	1
SU1206_chr02	721000	722000	1
SU1206_chr02	722000	723000	1
SU1206_chr02	723000	724000	1
SU1206_chr02	724000	725000	1
SU1206_chr02	725000	726000	1
SU1206_chr02	726000	727000	2
SU1206_chr02	727000	728000	1
SU1206_chr02	728000	729000	1
SU1206_chr02	729000	730000	2
SU1206_chr02	730000	731000	1
SU1206_chr02	731000	732000	1
SU1206_chr02	732000	733000	1
SU1206_chr02	733000	734000	2
SU1206_chr02	734000	735000	1
SU1206_chr02	735000	736000	1
SU1206_chr02	736000	737000	2
SU1206_chr02	737000	738000	1
SU1206_chr02	738000	739000	1
SU1206_chr02	739000	740000	2
SU1206_chr02	740000	741000	1
SU1206_chr02	741000	742000	1
SU1206_chr02	742000	743000	1
SU1206_chr02	743000	744000	2
SU1206_chr02	744000	745000	1
SU1206_chr02	745000	746000	2
SU1206_chr02	746000	747000	1
SU1206_chr02	747000	748000	1
SU1206_chr02	748000	749000	1
SU1206_chr02	749000	750000	2
SU1206_chr02	750000	751000	1
SU1206_chr02	751000	752000	1
SU1206_chr02	752000	753000	1
SU1206_chr02	753000	754000	1
SU1206_chr02	754000	755000	1
SU1206_chr02	755000	756000	1
SU1206_chr02	756000	757000	1
SU1206_chr02	757000	758000	1
SU1206_chr02	758000	759000	2
SU1206_chr02	759000	760000	2
SU1206_chr02	760000	761000	1
SU1206_chr02	761000	762000	2
SU1206_chr02	762000	763000	1
SU1206_chr02	763000	764000	2
SU1206_chr02	764000	765000	1
SU1206_chr02	765000	766000	2
SU1206_chr02	766000	767000	1
SU1206_chr02	767000	768000	1
SU1206_chr02	768000	769000	1
SU1206_chr02	769000	770000	1
SU1206_chr02	770000	771000	1
SU1206_chr02	771000	772000	1
SU1206_chr02	772000	773000	1
SU1206_chr02	773000	774000	1
SU1206_chr02	774000	775000	1
SU1206_chr02	775000	776000	0
SU1206_chr02	776000	777000	1
SU1206_chr02	777000	778000	2
SU1206_chr02	778000	779000	1
SU1206_chr02	779000	780000	1
SU1206_chr02	780000	781000	1
SU1206_chr02	781000	782000	1
SU1206_chr02	782000	783000	1
SU1206_chr02	783000	784000	2
SU1206_chr02	784000	785000	1
SU1206_chr02	785000	786000	1
SU1206_chr02	786000	787000	0
SU1206_chr02	787000	788000	1
SU1206_chr02	788000	789000	2
SU1206_chr02	789000	790000	1
SU1206_chr02	790000	791000	1
SU1206_chr02	791000	792000	1
SU1206_chr02	792000	793000	2
SU1206_chr02	793000	794000	2
SU1206_chr02	794000	795000	1
SU1206_chr02	795000	796000	1
SU1206_chr02	796000	797000	2
SU1206_chr02	797000	798000	1
SU1206_chr02	798000	799000	1
SU1206_chr02	799000	800000	0
SU1206_chr02	800000	801000	1
SU1206_chr02	801000	802000	1
SU1206_chr02	802000	803000	1
SU1206_chr02	803000	804000	2
SU1206_chr02	804000	805000	1
SU1206_chr02	805000	806000	1
SU1206_chr02	806000	807000	1
SU1206_chr02	807000	808000	1
SU1206_chr02	808000	809000	1
SU1206_chr02	809000	810000	1
SU1206_chr02	810000	811000	1
SU1206_chr02	811000	812000	2
SU1206_chr02	812000	813000	1
SU1206_chr02	813000	814000	1
SU1206_chr02	814000	815000	1
SU1206_chr02	815000	816000	1
SU1206_chr02	816000	817000	2
SU1206_chr02	817000	818000	1
SU1206_chr02	818000	819000	2
SU1206_chr02	819000	820000	2
SU1206_chr02	820000	821000	2
SU1206_chr02	821000	822000	1
SU1206_chr02	822000	823000	1
SU1206_chr02	823000	824000	1
SU1206_chr02	824000	825000	2
SU1206_chr02	825000	826000	1
SU1206_chr02	826000	827000	2
SU1206_chr02	827000	828000	1
SU1206_chr02	828000	829000	1
SU1206_chr02	829000	830000	1
SU1206_chr02	830000	831000	1
SU1206_chr02	831000	832000	1
SU1206_chr02	832000	833000	1
SU1206_chr02	833000	834000	2
SU1206_chr02	834000	835000	1
SU1206_chr02	835000	836000	1
SU1206_chr02	836000	837000	2
SU1206_chr02	837000	838000	2
SU1206_chr02	838000	839000	1
SU1206_chr02	839000	840000	1
SU1206_chr02	840000	841000	2
SU1206_chr02	841000	842000	1
SU1206_chr02	842000	843000	2
SU1206_chr02	843000	844000	1
SU1206_chr02	844000	845000	2
SU1206_chr02	845000	846000	1
SU1206_chr02	846000	847000	1
SU1206_chr02	847000	848000	1
SU1206_chr02	848000	849000	1
SU1206_chr02	849000	850000	1
SU1206_chr02	850000	851000	1
SU1206_chr02	851000	852000	1
SU1206_chr02	852000	853000	1
SU1206_chr02	853000	854000	1
SU1206_chr02	854000	855000	1
SU1206_chr02	855000	856000	1
SU1206_chr02	856000	857000	1
SU1206_chr02	857000	858000	1
SU1206_chr02	858000	859000	1
SU1206_chr02	859000	860000	1
SU1206_chr02	860000	861000	1
SU1206_chr02	861000	862000	1
SU1206_chr02	862000	863000	2
SU1206_chr02	863000	864000	1
SU1206_chr02	864000	865000	1
SU1206_chr02	865000	866000	1
SU1206_chr02	866000	867000	2
SU1206_chr02	867000	868000	1
SU1206_chr02	868000	869000	1
SU1206_chr02	869000	870000	1
SU1206_chr02	870000	871000	1
SU1206_chr02	871000	872000	1
SU1206_chr02	872000	873000	1
SU1206_chr02	873000	874000	1
SU1206_chr02	874000	875000	1
SU1206_chr02	875000	876000	1
SU1206_chr02	876000	877000	2
SU1206_chr02	877000	878000	2
SU1206_chr02	878000	879000	2
SU1206_chr02	879000	880000	1
SU1206_chr02	880000	881000	1
SU1206_chr02	881000	882000	1
SU1206_chr02	882000	883000	0
SU1206_chr02	883000	884000	1
SU1206_chr02	884000	885000	2
SU1206_chr02	885000	886000	1
SU1206_chr02	886000	887000	2
SU1206_chr02	887000	888000	1
SU1206_chr02	888000	889000	1
SU1206_chr02	889000	890000	2
SU1206_chr02	890000	891000	1
SU1206_chr02	891000	892000	1
SU1206_chr02	892000	893000	2
SU1206_chr02	893000	894000	1
SU1206_chr02	894000	895000	1
SU1206_chr02	895000	896000	1
SU1206_chr02	896000	897000	1
SU1206_chr02	897000	898000	1
SU1206_chr02	898000	899000	1
SU1206_chr02	899000	900000	1
SU1206_chr02	900000	901000	1
SU1206_chr02	901000	902000	2
SU1206_chr02	902000	903000	1
SU1206_chr02	903000	904000	2
SU1206_chr02	904000	905000	1
SU1206_chr02	905000	906000	1
SU1206_chr02	906000	907000	1
SU1206_chr02	907000	908000	1
SU1206_chr02	908000	909000	2
SU1206_chr02	909000	910000	2
SU1206_chr02	910000	911000	1
SU1206_chr02	911000	912000	2
SU1206_chr02	912000	913000	1
SU1206_chr02	913000	914000	1
SU1206_chr02	914000	915000	0
SU1206_chr02	915000	916000	1
SU1206_chr02	916000	917000	1
SU1206_chr02	917000	918000	1
SU1206_chr02	918000	919000	0
SU1206_chr02	919000	920000	1
SU1206_chr02	920000	921000	2
SU1206_chr02	921000	922000	1
SU1206_chr02	922000	923000	2
SU1206_chr02	923000	924000	1
SU1206_chr02	924000	925000	1
SU1206_chr02	925000	926000	1
SU1206_chr02	926000	927000	2
SU1206_chr02	927000	928000	1
SU1206_chr02	928000	929000	1
SU1206_chr02	929000	930000	1
SU1206_chr02	930000	931000	2
SU1206_chr02	931000	932000	2
SU1206_chr02	932000	933000	1
SU1206_chr02	933000	934000	1
SU1206_chr02	934000	935000	1
SU1206_chr02	935000	936000	0
SU1206_chr02	936000	937000	1
SU1206_chr02	937000	938000	1
SU1206_chr02	938000	939000	2
SU1206_chr02	939000	940000	1
SU1206_chr02	940000	941000	1
SU1206_chr02	941000	942000	2
SU1206_chr02	942000	943000	1
SU1206_chr02	943000	944000	2
SU1206_chr02	944000	945000	1
SU1206_chr02	945000	946000	1
SU1206_chr02	946000	947000	1
SU1206_chr02	947000	948000	1
SU1206_chr02	948000	949000	1
SU1206_chr02	949000	950000	1
SU1206_chr02	950000	951000	1
SU1206_chr02	951000	952000	1
SU1206_chr02	952000	953000	1
SU1206_chr02	953000	954000	1
SU1206_chr02	954000	955000	1
SU1206_chr02	955000	956000	2
SU1206_chr02	956000	957000	1
SU1206_chr02	957000	958000	1
SU1206_chr02	958000	959000	1
SU1206_chr02	959000	960000	1
SU1206_chr02	960000	961000	1
SU1206_chr02	961000	962000	2
SU1206_chr02	962000	963000	2
SU1206_chr02	963000	964000	1
SU1206_chr02	964000	965000	1
SU1206_chr02	965000	966000	1
SU1206_chr02	966000	967000	1
SU1206_chr02	967000	968000	2
SU1206_chr02	968000	969000	1
SU1206_chr02	969000	970000	2
SU1206_chr02	970000	971000	1
SU1206_chr02	971000	972000	0
SU1206_chr02	972000	973000	1
SU1206_chr02	973000	974000	1
SU1206_chr02	974000	975000	1
SU1206_chr02	975000	976000	1
SU1206_chr02	976000	977000	0
SU1206_chr02	977000	978000	1
SU1206_chr02	978000	979000	1
SU1206_chr02	979000	980000	1
SU1206_chr02	980000	981000	1
SU1206_chr02	981000	982000	2
SU1206_chr02	982000	983000	1
SU1206_chr02	983000	984000	1
SU1206_chr02	984000	985000	2
SU1206_chr02	985000	986000	1
SU1206_chr02	986000	987000	1
SU1206_chr02	987000	988000	1
SU1206_chr02	988000	989000	1
SU1206_chr02	989000	990000	1
SU1206_chr02	990000	991000	0
SU1206_chr02	991000	992000	0
SU1206_chr02	992000	993000	1
SU1206_chr02	993000	994000	1
SU1206_chr02	994000	995000	1
SU1206_chr02	995000	996000	1
SU1206_chr02	996000	997000	1
SU1206_chr02	997000	998000	0
SU1206_chr02	998000	999000	1
SU1206_chr02	999000	1000000	1
SU1206_chr02	1000000	1001000	1
SU1206_chr02	1001000	1002000	0
SU1206_chr02	1002000	1003000	0
SU1206_chr02	1003000	1004000	0
SU1206_chr02	1004000	1005000	0
SU1206_chr02	1005000	1005026	0
SU1206_chr03	0	1000	0
SU1206_chr03	1000	2000	0
SU1206_chr03	2000	3000	0
SU1206_chr03	3000	4000	0
SU1206_chr03	4000	5000	0
SU1206_chr03	5000	6000	0
SU1206_chr03	6000	7000	0
SU1206_chr03	7000	8000	0
SU1206_chr03	8000	9000	0
SU1206_chr03	9000	10000	0
SU1206_chr03	10000	11000	0
SU1206_chr03	11000	12000	0
SU1206_chr03	12000	13000	0
SU1206_chr03	13000	14000	1
SU1206_chr03	14000	15000	0
SU1206_chr03	15000	16000	1
SU1206_chr03	16000	17000	2
SU1206_chr03	17000	18000	2
SU1206_chr03	18000	19000	1
SU1206_chr03	19000	20000	0
SU1206_chr03	20000	21000	1
SU1206_chr03	21000	22000	2
SU1206_chr03	22000	23000	1
SU1206_chr03	23000	24000	2
SU1206_chr03	24000	25000	1
SU1206_chr03	25000	26000	1
SU1206_chr03	26000	27000	1
SU1206_chr03	27000	28000	0
SU1206_chr03	28000	29000	2
SU1206_chr03	29000	30000	1
SU1206_chr03	30000	31000	1
SU1206_chr03	31000	32000	2
SU1206_chr03	32000	33000	1
SU1206_chr03	33000	34000	1
SU1206_chr03	34000	35000	0
SU1206_chr03	35000	36000	1
SU1206_chr03	36000	37000	1
SU1206_chr03	37000	38000	1
SU1206_chr03	38000	39000	2
SU1206_chr03	39000	40000	1
SU1206_chr03	40000	41000	1
SU1206_chr03	41000	42000	1
SU1206_chr03	42000	43000	2
SU1206_chr03	43000	44000	1
SU1206_chr03	44000	45000	1
SU1206_chr03	45000	46000	2
SU1206_chr03	46000	47000	2
SU1206_chr03	47000	48000	1
SU1206_chr03	48000	49000	2
SU1206_chr03	49000	50000	1
SU1206_chr03	50000	51000	1
SU1206_chr03	51000	52000	2
SU1206_chr03	52000	53000	1
SU1206_chr03	53000	54000	1
SU1206_chr03	54000	55000	1
SU1206_chr03	55000	56000	1
SU1206_chr03	56000	57000	1
SU1206_chr03	57000	58000	1
SU1206_chr03	58000	59000	1
SU1206_chr03	59000	60000	2
SU1206_chr03	60000	61000	1
SU1206_chr03	61000	62000	1
SU1206_chr03	62000	63000	1
SU1206_chr03	63000	64000	1
SU1206_chr03	64000	65000	1
SU1206_chr03	65000	66000	2
SU1206_chr03	66000	67000	2
SU1206_chr03	67000	68000	2
SU1206_chr03	68000	69000	2
SU1206_chr03	69000	70000	1
SU1206_chr03	70000	71000	1
SU1206_chr03	71000	72000	1
SU1206_chr03	72000	73000	2
SU1206_chr03	73000	74000	1
SU1206_chr03	74000	75000	2
SU1206_chr03	75000	76000	2
SU1206_chr03	76000	77000	1
SU1206_chr03	77000	78000	2
SU1206_chr03	78000	79000	1
SU1206_chr03	79000	80000	1
SU1206_chr03	80000	81000	1
SU1206_chr03	81000	82000	1
SU1206_chr03	82000	83000	1
SU1206_chr03	83000	84000	1
SU1206_chr03	84000	85000	1
SU1206_chr03	85000	86000	1
SU1206_chr03	86000	87000	1
SU1206_chr03	87000	88000	1
SU1206_chr03	88000	89000	1
SU1206_chr03	89000	90000	1
SU1206_chr03	90000	91000	1
SU1206_chr03	91000	92000	1
SU1206_chr03	92000	93000	1
SU1206_chr03	93000	94000	1
SU1206_chr03	94000	95000	2
SU1206_chr03	95000	96000	1
SU1206_chr03	96000	97000	2
SU1206_chr03	97000	98000	1
SU1206_chr03	98000	99000	1
SU1206_chr03	99000	100000	1
SU1206_chr03	100000	101000	1
SU1206_chr03	101000	102000	2
SU1206_chr03	102000	103000	2
SU1206_chr03	103000	104000	2
SU1206_chr03	104000	105000	1
SU1206_chr03	105000	106000	1
SU1206_chr03	106000	107000	1
SU1206_chr03	107000	108000	2
SU1206_chr03	108000	109000	1
SU1206_chr03	109000	110000	2
SU1206_chr03	110000	111000	1
SU1206_chr03	111000	112000	2
SU1206_chr03	112000	113000	1
SU1206_chr03	113000	114000	1
SU1206_chr03	114000	115000	1
SU1206_chr03	115000	116000	0
SU1206_chr03	116000	117000	0
SU1206_chr03	117000	118000	0
SU1206_chr03	118000	119000	0
SU1206_chr03	119000	120000	1
SU1206_chr03	120000	121000	2
SU1206_chr03	121000	122000	1
SU1206_chr03	122000	123000	2
SU1206_chr03	123000	124000	1
SU1206_chr03	124000	125000	1
SU1206_chr03	125000	126000	0
SU1206_chr03	126000	127000	0
SU1206_chr03	127000	128000	1
SU1206_chr03	128000	129000	0
SU1206_chr03	129000	130000	0
SU1206_chr03	130000	131000	0
SU1206_chr03	131000	132000	1
SU1206_chr03	132000	133000	0
SU1206_chr03	133000	134000	0
SU1206_chr03	134000	135000	1
SU1206_chr03	135000	136000	1
SU1206_chr03	136000	137000	2
SU1206_chr03	137000	138000	1
SU1206_chr03	138000	139000	1
SU1206_chr03	139000	140000	2
SU1206_chr03	140000	141000	1
SU1206_chr03	141000	142000	1
SU1206_chr03	142000	143000	1
SU1206_chr03	143000	144000	2
SU1206_chr03	144000	145000	1
SU1206_chr03	145000	146000	2
SU1206_chr03	146000	147000	1
SU1206_chr03	147000	148000	2
SU1206_chr03	148000	149000	1
SU1206_chr03	149000	150000	1
SU1206_chr03	150000	151000	2
SU1206_chr03	151000	152000	1
SU1206_chr03	152000	153000	1
SU1206_chr03	153000	154000	1
SU1206_chr03	154000	155000	1
SU1206_chr03	155000	156000	1
SU1206_chr03	156000	157000	0
SU1206_chr03	157000	158000	0
SU1206_chr03	158000	159000	0
SU1206_chr03	159000	160000	1
SU1206_chr03	160000	161000	2
SU1206_chr03	161000	162000	3
SU1206_chr03	162000	163000	2
SU1206_chr03	163000	164000	1
SU1206_chr03	164000	165000	0
SU1206_chr03	165000	166000	1
SU1206_chr03	166000	167000	1
SU1206_chr03	167000	168000	1
SU1206_chr03	168000	169000	1
SU1206_chr03	169000	170000	0
SU1206_chr03	170000	171000	1
SU1206_chr03	171000	172000	1
SU1206_chr03	172000	173000	1
SU1206_chr03	173000	174000	1
SU1206_chr03	174000	175000	1
SU1206_chr03	175000	176000	0
SU1206_chr03	176000	177000	1
SU1206_chr03	177000	178000	1
SU1206_chr03	178000	179000	2
SU1206_chr03	179000	180000	2
SU1206_chr03	180000	181000	1
SU1206_chr03	181000	182000	1
SU1206_chr03	182000	183000	1
SU1206_chr03	183000	184000	1
SU1206_chr03	184000	185000	1
SU1206_chr03	185000	186000	1
SU1206_chr03	186000	187000	1
SU1206_chr03	187000	188000	1
SU1206_chr03	188000	189000	1
SU1206_chr03	189000	190000	1
SU1206_chr03	190000	191000	1
SU1206_chr03	191000	192000	1
SU1206_chr03	192000	193000	2
SU1206_chr03	193000	194000	1
SU1206_chr03	194000	195000	1
SU1206_chr03	195000	196000	1
SU1206_chr03	196000	197000	1
SU1206_chr03	197000	198000	0
SU1206_chr03	198000	199000	1
SU1206_chr03	199000	200000	2
SU1206_chr03	200000	201000	2
SU1206_chr03	201000	202000	1
SU1206_chr03	202000	203000	1
SU1206_chr03	203000	204000	2
SU1206_chr03	204000	205000	1
SU1206_chr03	205000	206000	1
SU1206_chr03	206000	207000	2
SU1206_chr03	207000	208000	2
SU1206_chr03	208000	209000	1
SU1206_chr03	209000	210000	1
SU1206_chr03	210000	211000	1
SU1206_chr03	211000	212000	1
SU1206_chr03	212000	213000	1
SU1206_chr03	213000	214000	1
SU1206_chr03	214000	215000	2
SU1206_chr03	215000	216000	1
SU1206_chr03	216000	217000	2
SU1206_chr03	217000	218000	2
SU1206_chr03	218000	219000	1
SU1206_chr03	219000	220000	1
SU1206_chr03	220000	221000	2
SU1206_chr03	221000	222000	1
SU1206_chr03	222000	223000	2
SU1206_chr03	223000	224000	1
SU1206_chr03	224000	225000	2
SU1206_chr03	225000	226000	1
SU1206_chr03	226000	227000	1
SU1206_chr03	227000	228000	1
SU1206_chr03	228000	229000	1
SU1206_chr03	229000	230000	2
SU1206_chr03	230000	231000	2
SU1206_chr03	231000	232000	0
SU1206_chr03	232000	233000	1
SU1206_chr03	233000	234000	1
SU1206_chr03	234000	235000	1
SU1206_chr03	235000	236000	1
SU1206_chr03	236000	237000	0
SU1206_chr03	237000	238000	0
SU1206_chr03	238000	239000	0
SU1206_chr03	239000	240000	0
SU1206_chr03	240000	241000	0
SU1206_chr03	241000	242000	1
SU1206_chr03	242000	243000	2
SU1206_chr03	243000	244000	1
SU1206_chr03	244000	245000	2
SU1206_chr03	245000	246000	1
SU1206_chr03	246000	247000	2
SU1206_chr03	247000	248000	1
SU1206_chr03	248000	249000	1
SU1206_chr03	249000	250000	1
SU1206_chr03	250000	251000	1
SU1206_chr03	251000	252000	1
SU1206_chr03	252000	253000	1
SU1206_chr03	253000	254000	2
SU1206_chr03	254000	255000	1
SU1206_chr03	255000	256000	2
SU1206_chr03	256000	257000	1
SU1206_chr03	257000	258000	1
SU1206_chr03	258000	259000	1
SU1206_chr03	259000	260000	1
SU1206_chr03	260000	261000	1
SU1206_chr03	261000	262000	2
SU1206_chr03	262000	263000	2
SU1206_chr03	263000	264000	2
SU1206_chr03	264000	265000	1
SU1206_chr03	265000	266000	1
SU1206_chr03	266000	267000	1
SU1206_chr03	267000	268000	2
SU1206_chr03	268000	269000	1
SU1206_chr03	269000	270000	1
SU1206_chr03	270000	271000	1
SU1206_chr03	271000	272000	2
SU1206_chr03	272000	273000	1
SU1206_chr03	273000	274000	2
SU1206_chr03	274000	275000	1
SU1206_chr03	275000	276000	1
SU1206_chr03	276000	277000	1
SU1206_chr03	277000	278000	2
SU1206_chr03	278000	279000	1
SU1206_chr03	279000	280000	1
SU1206_chr03	280000	281000	1
SU1206_chr03	281000	282000	1
SU1206_chr03	282000	283000	1
SU1206_chr03	283000	284000	1
SU1206_chr03	284000	285000	1
SU1206_chr03	285000	286000	0
SU1206_chr03	286000	287000	1
SU1206_chr03	287000	288000	1
SU1206_chr03	288000	289000	1
SU1206_chr03	289000	290000	1
SU1206_chr03	290000	291000	1
SU1206_chr03	291000	292000	1
SU1206_chr03	292000	293000	1
SU1206_chr03	293000	294000	1
SU1206_chr03	294000	295000	2
SU1206_chr03	295000	296000	1
SU1206_chr03	296000	297000	1
SU1206_chr03	297000	298000	1
SU1206_chr03	298000	299000	1
SU1206_chr03	299000	300000	1
SU1206_chr03	300000	301000	1
SU1206_chr03	301000	302000	2
SU1206_chr03	302000	303000	2
SU1206_chr03	303000	304000	1
SU1206_chr03	304000	305000	0
SU1206_chr03	305000	306000	0
SU1206_chr03	306000	307000	0
SU1206_chr03	307000	308000	0
SU1206_chr03	308000	309000	1
SU1206_chr03	309000	310000	1
SU1206_chr03	310000	311000	0
SU1206_chr03	311000	312000	0
SU1206_chr03	312000	313000	1
SU1206_chr03	313000	314000	1
SU1206_chr03	314000	315000	1
SU1206_chr03	315000	316000	1
SU1206_chr03	316000	317000	0
SU1206_chr03	317000	318000	0
SU1206_chr03	318000	319000	0
SU1206_chr03	319000	320000	0
SU1206_chr03	320000	321000	0
SU1206_chr03	321000	322000	0
SU1206_chr03	322000	322027	0
SU1206_chr04	0	1000	0
SU1206_chr04	1000	2000	0
SU1206_chr04	2000	3000	0
SU1206_chr04	3000	4000	0
SU1206_chr04	4000	5000	0
SU1206_chr04	5000	6000	0
SU1206_chr04	6000	7000	0
SU1206_chr04	7000	8000	0
SU1206_chr04	8000	9000	2
SU1206_chr04	9000	10000	2
SU1206_chr04	10000	11000	1
SU1206_chr04	11000	12000	1
SU1206_chr04	12000	13000	1
SU1206_chr04	13000	14000	1
SU1206_chr04	14000	15000	1
SU1206_chr04	15000	16000	1
SU1206_chr04	16000	17000	1
SU1206_chr04	17000	18000	0
SU1206_chr04	18000	19000	0
SU1206_chr04	19000	20000	0
SU1206_chr04	20000	21000	0
SU1206_chr04	21000	22000	0
SU1206_chr04	22000	23000	2
SU1206_chr04	23000	24000	0
SU1206_chr04	24000	25000	0
SU1206_chr04	25000	26000	1
SU1206_chr04	26000	27000	1
SU1206_chr04	27000	28000	1
